sgrna	X1	X2
TMEM63C_-_77648293.23-P1P2|TMEM63C_-_77648376.23-P1P2	1.000000e+00	1.194715e+00
ZNF585A_-_37663591.23-P1P2|ZNF585A_-_37663577.23-P1P2	1.000000e+00	1.456311e+00
EPG5_+_43547192.23-P1P2|EPG5_+_43546712.23-P1P2	1.000000e+00	1.246451e+00
ADO_-_64564781.23-P1P2|ADO_-_64564623.23-P1P2	1.000000e+00	1.144180e+00
HEXDC_+_80376280.23-P1P2|HEXDC_+_80376309.23-P1P2	1.000000e+00	1.075957e+00
TAF2_-_120844853.23-P1P2|TAF2_-_120845040.23-P1P2	1.000000e+00	1.529197e+00
PAN2_+_56727419.23-P1P2|PAN2_+_56727170.23-P1P2	1.000000e+00	1.109129e+00
NPTX1_+_78450353.23-P1P2|NPTX1_+_78450380.23-P1P2	1.000000e+00	1.342832e+00
HKDC1_-_70980134.23-P1P2|HKDC1_-_70980107.23-P1P2	1.000000e+00	1.091666e+00
PLXDC1_+_37309175.23-P2|PLXDC1_+_37309160.23-P2	2.985937e-01	1.833945e-01
PLXDC1_-_37307872.23-P1|PLXDC1_+_37307604.23-P1	1.701406e+00	3.052055e+00
ELP4_+_31531362.23-P1P2|ELP4_-_31531374.23-P1P2	1.000000e+00	1.402698e+00
C11orf82_+_82612846.23-P1P2|C11orf82_+_82612811.23-P1P2	1.000000e+00	1.193214e+00
PDDC1_+_776678.23-P1P2|PDDC1_+_777435.23-P1P2	1.000000e+00	1.536534e+00
BLOC1S2_+_102046038.23-P1P2|BLOC1S2_+_102046409.23-P1P2	1.000000e+00	1.286635e+00
KIF18A_+_28129677.23-P1P2|KIF18A_+_28129657.23-P1P2	1.000000e+00	1.625527e+00
ABCB6_-_220083604.23-P1P2|ABCB6_+_220083613.23-P1P2	1.000000e+00	1.078367e+00
NXT1_+_23331464.23-P1P2|NXT1_-_23331535.23-P1P2	1.000000e+00	1.229844e+00
AMT_+_49459848.23-P1P2|AMT_-_49459857.23-P1P2	1.000000e+00	1.507874e+00
MAST4_-_65892226.23-ENST00000403625.2,ENST00000404260.3|MAST4_+_65892185.23-ENST00000403625.2,ENST00000404260.3	1.000000e+00	1.057804e+00
MED29_-_39882017.23-P1P2|MED29_-_39882278.23-P1P2	1.000000e+00	1.690681e+00
KHDC1_-_73972873.23-ENST00000257765.5|KHDC1_-_73972923.23-ENST00000257765.5	1.000000e+00	1.725561e+00
TRIM28_-_59056127.23-P1P2|TRIM28_-_59055912.23-P1P2	1.000000e+00	1.566183e+00
PKD2_-_88928813.23-P1P2|PKD2_-_88928829.23-P1P2	1.000000e+00	1.174735e+00
BOLA3_-_74375058.23-P1P2|BOLA3_+_74374936.23-P1P2	1.000000e+00	1.135517e+00
ZFP14_+_36870063.23-P1P2|ZFP14_+_36870025.23-P1P2	1.000000e+00	1.453873e+00
CTRB1_+_75252936.23-P1P2|CTRB1_+_75252970.23-P1P2	1.000000e+00	1.270417e+00
SRSF5_-_70233873.23-P1P2|SRSF5_+_70234375.23-P1P2	1.000000e+00	1.143421e+00
DDC_-_50633079.23-P1P2|DDC_+_50633113.23-P1P2	1.000000e+00	1.063223e+00
PAPOLA_-_96968771.23-P1P2|PAPOLA_-_96968732.23-P1P2	1.000000e+00	1.791550e+00
CYP2S1_-_41699175.23-P1P2|CYP2S1_-_41699147.23-P1P2	1.000000e+00	1.061394e+00
LHFP_-_40177259.23-P1P2|LHFP_-_40177245.23-P1P2	1.000000e+00	1.258101e+00
BMP15_+_50653874.23-ENST00000252677.3|BMP15_+_50653774.23-ENST00000252677.3	1.000000e+00	1.215668e+00
CREB3L1_-_46299289.23-P1P2|CREB3L1_+_46299448.23-P1P2	1.000000e+00	1.639435e+00
NUP133_-_229644034.23-P1P2|NUP133_-_229644064.23-P1P2	1.000000e+00	1.819185e+00
C1QTNF9B-AS1_+_24463500.23-P1P2|C1QTNF9B-AS1_+_24463484.23-P1P2	1.000000e+00	1.077093e+00
NEK2_-_211848697.23-P1P2|NEK2_+_211848943.23-P1P2	1.000000e+00	1.128003e+00
FAM26F_-_116783046.23-P1P2|FAM26F_-_116783365.23-P1P2	1.000000e+00	1.599013e+00
PFDN4_-_52824696.23-P1P2|PFDN4_-_52824681.23-P1P2	1.000000e+00	1.214938e+00
RHEB_-_151216511.23-P1P2|RHEB_-_151216555.23-P1P2	1.000000e+00	1.190602e+00
SYCP1_+_115397462.23-P1P2|SYCP1_+_115397487.23-P1P2	1.000000e+00	1.737569e+00
PLD1_-_171528240.23-P1P2|PLD1_-_171528224.23-P1P2	1.000000e+00	1.706197e+00
LRRK2_+_40618865.23-P1P2|LRRK2_+_40618843.23-P1P2	1.000000e+00	1.064755e+00
NANOG_+_7942378.23-P1P2|NANOG_+_7942493.23-P1P2	1.000000e+00	1.213674e+00
C6orf132_-_42110598.23-P1P2|C6orf132_-_42110085.23-P1P2	1.000000e+00	1.177215e+00
LOC100129083_+_51919218.23-NM_001256795|LOC100129083_+_51919232.23-NM_001256795	1.000000e+00	1.139326e+00
ATG12_-_115177215.23-P1P2|ATG12_-_115177477.23-P1P2	1.000000e+00	1.720282e+00
RBL2_+_53468434.23-P1|RBL2_+_53468403.23-P1	1.208794e+00	1.523163e+00
RBL2_-_53469794.23-P2|RBL2_-_53469637.23-P2	7.912057e-01	6.800292e-01
NME1-NME2_+_49243785.23-P1P2|NME1-NME2_+_49243878.23-P1P2	1.000000e+00	1.194290e+00
FAAH_-_46860023.23-P1P2|FAAH_-_46859998.23-P1P2	1.000000e+00	1.710498e+00
PPP2CB_+_30670275.23-P1P2|PPP2CB_+_30670289.23-P1P2	1.000000e+00	1.068144e+00
MTOR_+_11322547.23-P1P2|MTOR_+_11322541.23-P1P2	1.000000e+00	1.634740e+00
EPM2AIP1_-_37034625.23-P1P2|EPM2AIP1_-_37034592.23-P1P2	1.000000e+00	1.229607e+00
GLOD4_+_685491.23-P1P2|GLOD4_+_685513.23-P1P2	1.000000e+00	1.438868e+00
PEX19_+_160254859.23-P1P2|PEX19_+_160254880.23-P1P2	1.000000e+00	1.154854e+00
KAT5_+_65479809.23-P1P2|KAT5_-_65480114.23-P1P2	1.000000e+00	1.663214e+00
NOSTRIN_-_169659183.23-P1P2|NOSTRIN_+_169659165.23-P1P2	1.000000e+00	1.153985e+00
C1orf56_-_151020255.23-P1P2|C1orf56_-_151020250.23-P1P2	1.000000e+00	1.067044e+00
RRP8_-_6624745.23-P1P2|RRP8_-_6624866.23-P1P2	1.000000e+00	1.622272e+00
LRP5L_+_25801345.23-P1P2|LRP5L_-_25801298.23-P1P2	1.000000e+00	1.106801e+00
PWWP2A_+_159546418.23-P1P2|PWWP2A_-_159546219.23-P1P2	1.000000e+00	1.086297e+00
ATXN7L2_-_110026622.23-P1P2|ATXN7L2_+_110026609.23-P1P2	1.000000e+00	1.182213e+00
CD70_+_6591132.23-P1P2|CD70_-_6591055.23-P1P2	1.000000e+00	1.476635e+00
PDK2_-_48172712.23-P1P2|PDK2_-_48172787.23-P1P2	1.000000e+00	1.112577e+00
GABRA2_-_46391977.23-P1P2|GABRA2_+_46391927.23-P1P2	1.000000e+00	1.182504e+00
MED13L_-_116715392.23-P1P2|MED13L_+_116715470.23-P1P2	1.000000e+00	1.077775e+00
AREL1_-_75179713.23-P1P2|AREL1_+_75179717.23-P1P2	1.000000e+00	1.096370e+00
C12orf71_-_27235263.23-ENST00000429849.2|C12orf71_-_27235144.23-ENST00000429849.2	1.000000e+00	1.152657e+00
TMEM9B_+_8986495.23-P1P2|TMEM9B_+_8986442.23-P1P2	1.000000e+00	1.762543e+00
TNFSF12_+_7452409.23-P1P2|TNFSF12_-_7452439.23-P1P2	1.000000e+00	1.132173e+00
SNTG2_-_946604.23-P1P2|SNTG2_-_946583.23-P1P2	1.000000e+00	1.154735e+00
KIR3DL1_-_55328047.23-ENST00000326542.7,ENST00000391728.4|KIR3DL1_-_55328329.23-ENST00000326542.7,ENST00000391728.4	1.000000e+00	1.450090e+00
ZNF773_-_58011315.23-P1P2|ZNF773_-_58011342.23-P1P2	1.000000e+00	1.783143e+00
LCN9_-_138555161.23-P1P2|LCN9_+_138555199.23-P1P2	1.000000e+00	1.715693e+00
HRSP12_+_99129335.23-P1P2|HRSP12_+_99129347.23-P1P2	1.000000e+00	1.252735e+00
RBM27_+_145583382.23-P1P2|RBM27_-_145583261.23-P1P2	1.000000e+00	1.271637e+00
COX7A1_+_36643337.23-P1P2|COX7A1_+_36643313.23-P1P2	1.000000e+00	1.786006e+00
TMEM184B_+_38669005.23-P1P2|TMEM184B_+_38668990.23-P1P2	1.000000e+00	1.117906e+00
MRPS33_-_140714768.23-P1P2|MRPS33_+_140714758.23-P1P2	1.000000e+00	1.875519e+00
TRMT112_+_64085002.23-P1P2|TRMT112_-_64084926.23-P1P2	1.000000e+00	1.246173e+00
PDCD5_-_33072142.23-P1P2|PDCD5_-_33072173.23-P1P2	1.000000e+00	1.071655e+00
PAFAH1B1_-_2497388.23-P1P2|PAFAH1B1_-_2497281.23-P1P2	1.000000e+00	1.758782e+00
SUPT7L_-_27886252.23-P1P2|SUPT7L_-_27886426.23-P1P2	1.000000e+00	1.238761e+00
CD33_+_51729507.23-P1P2|CD33_+_51729159.23-P1P2	1.000000e+00	1.133895e+00
SLC50A1_-_155108319.23-P1P2|SLC50A1_-_155108390.23-P1P2	1.000000e+00	1.142082e+00
CCNF_-_2479453.23-P1P2|CCNF_-_2479487.23-P1P2	1.000000e+00	1.071142e+00
WDR24_-_740276.23-P1P2|WDR24_-_740033.23-P1P2	1.000000e+00	1.891480e+00
MTHFD1_-_64855062.23-P1P2|MTHFD1_-_64855109.23-P1P2	1.000000e+00	1.167251e+00
LTV1_+_144164541.23-P1P2|LTV1_+_144164581.23-P1P2	1.000000e+00	1.312724e+00
TMEM50A_+_25665105.23-P1P2|TMEM50A_-_25664848.23-P1P2	1.000000e+00	1.073774e+00
BTAF1_-_93683571.23-P1P2|BTAF1_+_93683628.23-P1P2	1.000000e+00	1.116057e+00
CPSF6_+_69633592.23-P1P2|CPSF6_+_69633482.23-P1P2	1.000000e+00	1.713520e+00
PWP2_-_45527277.23-P1P2|PWP2_-_45527254.23-P1P2	1.000000e+00	1.752453e+00
MRS2_+_24403325.23-P1P2|MRS2_+_24403282.23-P1P2	1.000000e+00	1.452021e+00
CARD17_+_104972008.23-P1P2|CARD17_+_104972018.23-P1P2	1.000000e+00	1.904974e+00
MAGEA12_-_151902706.23-P1P2|MAGEA12_+_151902731.23-P1P2	1.000000e+00	1.430001e+00
ZBTB7C_+_45935713.23-P1|ZBTB7C_+_45935676.23-P1	1.854748e+00	3.689618e+00
ZBTB7C_-_45663457.23-P2|ZBTB7C_+_45663480.23-P2	1.452519e-01	1.032043e-01
C7orf49_+_134854993.23-P1P2|C7orf49_+_134855108.23-P1P2	1.000000e+00	1.251637e+00
SCAMP4_-_1905405.23-P1P2|SCAMP4_-_1905438.23-P1P2	1.000000e+00	1.216075e+00
RNH1_+_507215.23-P1P2|RNH1_-_507228.23-P1P2	1.000000e+00	1.100400e+00
UQCR10_+_30163571.23-P1P2|UQCR10_-_30163605.23-P1P2	1.000000e+00	1.767396e+00
CHMP3_-_86790522.23-P1P2|CHMP3_-_86790451.23-P1P2	1.000000e+00	1.467636e+00
SLC3A2_-_62648441.23-P1P2|SLC3A2_-_62648394.23-P1P2	1.000000e+00	1.778669e+00
SPTY2D1_-_18655829.23-P1P2|SPTY2D1_-_18655846.23-P1P2	1.000000e+00	1.078994e+00
TRIM4_+_99517091.23-P1P2|TRIM4_-_99517090.23-P1P2	1.000000e+00	1.300333e+00
C6orf136_+_30614949.23-P1P2|C6orf136_+_30615046.23-P1P2	1.000000e+00	1.239712e+00
TESK2_-_45956797.23-P1P2|TESK2_-_45956572.23-P1P2	1.000000e+00	1.150190e+00
DIAPH3_-_60737842.23-P1P2|DIAPH3_+_60738025.23-P1P2	1.000000e+00	1.137116e+00
LPL_+_19796807.23-P1P2|LPL_-_19796954.23-P1P2	1.000000e+00	1.097942e+00
ARHGEF5_-_144052658.23-P1P2|ARHGEF5_+_144052875.23-P1P2	1.000000e+00	1.101672e+00
TBCB_-_36606452.23-P1P2|TBCB_-_36606424.23-P1P2	1.000000e+00	1.240754e+00
NKX6-1_-_85419268.23-P1P2|NKX6-1_-_85418935.23-P1P2	1.000000e+00	1.910047e+00
SIRT1_+_69644549.23-P1P2|SIRT1_-_69644482.23-P1P2	1.000000e+00	1.101783e+00
TNS3_+_47621639.23-P1P2|TNS3_-_47621673.23-P1P2	1.000000e+00	1.733833e+00
BCDIN3D_-_50236860.23-P1P2|BCDIN3D_+_50236818.23-P1P2	1.000000e+00	1.239059e+00
FAM171B_+_187559004.23-P1P2|FAM171B_-_187558803.23-P1P2	1.000000e+00	1.276626e+00
TMEM249_+_145579248.23-ENST00000531225.1|TMEM249_-_145579276.23-ENST00000531225.1	1.000000e+00	1.420183e+00
CCNY_-_35625479.23-P1P2|CCNY_-_35625635.23-P1P2	1.000000e+00	1.706104e+00
MAPKAPK2_-_206858257.23-P1P2|MAPKAPK2_+_206858322.23-P1P2	1.000000e+00	1.143661e+00
NEDD8-MDP1_+_24701539.23-P1P2|NEDD8-MDP1_+_24701514.23-P1P2	1.000000e+00	1.896565e+00
BICD1_+_32259786.23-P1P2|BICD1_-_32259901.23-P1P2	1.000000e+00	1.079131e+00
C15orf41_+_36871861.23-P1P2|C15orf41_+_36871850.23-P1P2	1.000000e+00	1.212895e+00
NRBF2_-_64893423.23-P1P2|NRBF2_+_64893099.23-P1P2	1.000000e+00	1.529227e+00
PSAT1_-_80912059.23-P1P2|PSAT1_+_80912504.23-P1P2	1.000000e+00	1.251799e+00
GNMT_-_42928541.23-P1P2|GNMT_+_42928548.23-P1P2	1.000000e+00	1.262141e+00
NLN_-_65018119.23-P1P2|NLN_+_65018247.23-P1P2	1.000000e+00	1.630390e+00
RPA3_-_7680087.23-P1P2|RPA3_-_7679719.23-P1P2	1.000000e+00	1.673697e+00
AP3B1_-_77590315.23-P1P2|AP3B1_-_77590427.23-P1P2	1.000000e+00	1.083247e+00
GTF2A1_+_81687215.23-P1P2|GTF2A1_+_81687253.23-P1P2	1.000000e+00	1.676670e+00
ENOX1_-_44360828.23-P1P2|ENOX1_-_44360813.23-P1P2	1.000000e+00	1.134209e+00
H2AFB1_+_154113355.23-ENST00000354461.2|H2AFB1_-_154113559.23-ENST00000354461.2	1.000000e+00	1.094995e+00
RPS4X_+_71497070.23-P1P2|RPS4X_-_71497046.23-P1P2	1.000000e+00	1.755023e+00
RAD54L_+_46713775.23-P1P2|RAD54L_-_46713431.23-P1P2	1.000000e+00	1.110316e+00
TDRKH_+_151762949.23-P1P2|TDRKH_+_151762907.23-P1P2	1.000000e+00	1.512882e+00
TRIM71_+_32859899.23-P1P2|TRIM71_+_32859550.23-P1P2	1.000000e+00	1.147201e+00
VPS36_+_53024751.23-P1P2|VPS36_-_53024730.23-P1P2	1.000000e+00	1.665521e+00
LRRC46_+_45909022.23-P1P2|LRRC46_+_45908943.23-P1P2	1.000000e+00	1.193723e+00
OCA2_+_28344410.23-P1P2|OCA2_+_28344415.23-P1P2	1.000000e+00	1.106579e+00
TBC1D15_-_72233731.23-P1P2|TBC1D15_-_72233567.23-P1P2	1.000000e+00	1.363909e+00
LETM2_+_38244414.23-P1|LETM2_-_38244092.23-P1	1.988634e+00	4.057632e+00
LETM2_+_38261893.23-P2|LETM2_+_38261899.23-P2	1.136552e-02	1.007431e-01
TBC1D3F_+_36286287.23-ENST00000539424.1|TBC1D3F_-_36286095.23-ENST00000539424.1	1.000000e+00	1.089907e+00
ADAMTS5_-_28339372.23-P1P2|ADAMTS5_-_28339421.23-P1P2	1.000000e+00	1.246033e+00
PHGDH_-_120254704.23-P1P2|PHGDH_+_120254555.23-P1P2	1.000000e+00	1.268711e+00
LRP12_+_105601469.23-P1P2|LRP12_+_105601472.23-P1P2	1.000000e+00	1.143752e+00
DEPDC1B_-_59995938.23-P1P2|DEPDC1B_-_59995929.23-P1P2	1.000000e+00	1.742673e+00
IMMP1L_-_31530770.23-P1P2|IMMP1L_+_31531143.23-P1P2	1.000000e+00	1.808008e+00
ELAVL4_-_50574648.23-P1P2|ELAVL4_-_50575026.23-P1P2	1.000000e+00	1.857845e+00
ABHD17C_+_80987703.23-P1P2|ABHD17C_+_80987662.23-P1P2	1.000000e+00	1.308742e+00
NOG_-_54671116.23-P1P2|NOG_-_54671219.23-P1P2	1.000000e+00	1.241382e+00
PPP1R10_-_30584296.23-P1P2|PPP1R10_-_30585037.23-P1P2	1.000000e+00	1.742455e+00
ESRP2_-_68269965.23-P1P2|ESRP2_-_68269994.23-P1P2	1.000000e+00	1.447299e+00
SMS_+_21958834.23-P1P2|SMS_+_21959263.23-P1P2	1.000000e+00	1.153539e+00
TAF7L_-_100546316.23-P1P2|TAF7L_-_100546295.23-P1P2	1.000000e+00	1.754510e+00
CXCR5_+_118754620.23-P1P2|CXCR5_-_118754715.23-P1P2	1.000000e+00	1.175084e+00
LEPROT_-_65886433.23-P1P2|LEPROT_-_65886413.23-P1P2	1.000000e+00	1.183232e+00
COQ10A_-_56660690.23-P1P2|COQ10A_-_56660714.23-P1P2	1.000000e+00	1.207369e+00
TBL1X_+_9433140.23-P1P2|TBL1X_+_9433300.23-P1P2	1.000000e+00	1.561695e+00
SLC39A5_+_56623876.23-P1P2|SLC39A5_+_56623887.23-P1P2	1.000000e+00	1.220481e+00
PARP12_+_139762295.23-P1P2|PARP12_-_139762588.23-P1P2	1.000000e+00	1.187265e+00
NF2_+_29999635.23-P1P2|NF2_-_29999645.23-P1P2	1.000000e+00	1.089570e+00
USP24_-_55680724.23-P1P2|USP24_+_55680631.23-P1P2	1.000000e+00	1.186847e+00
BCR_-_23523174.23-P1P2|BCR_-_23522920.23-P1P2	1.000000e+00	1.141705e+00
HSPG2_+_22263776.23-P1P2|HSPG2_+_22263476.23-P1P2	1.000000e+00	1.088877e+00
EAF2_-_121554104.23-P1P2|EAF2_-_121554098.23-P1P2	1.000000e+00	1.807798e+00
FAM193B_-_176981568.23-P1P2|FAM193B_+_176981525.23-P1P2	1.000000e+00	1.106799e+00
LDLR_-_11200228.23-P1P2|LDLR_+_11200273.23-P1P2	1.000000e+00	1.237336e+00
GOLGA1_-_127703213.23-P1P2|GOLGA1_+_127703240.23-P1P2	1.000000e+00	1.783338e+00
DPY19L2_+_64062235.23-P1P2|DPY19L2_-_64062190.23-P1P2	1.000000e+00	1.784184e+00
CYGB_+_74533557.23-P1P2|CYGB_-_74533754.23-P1P2	1.000000e+00	1.108976e+00
GARS_+_30634632.23-P1P2|GARS_+_30634882.23-P1P2	1.000000e+00	1.787984e+00
SNTB2_-_69221084.23-P1P2|SNTB2_-_69221075.23-P1P2	1.000000e+00	1.243250e+00
EPRS_-_220219801.23-P1P2|EPRS_-_220219785.23-P1P2	1.000000e+00	1.763195e+00
MED15_-_20850318.23-P2|MED15_+_20850329.23-P2	-1.195472e-01	9.055053e-02
MED15_-_20861942.23-P1|MED15_-_20861917.23-P1	2.119547e+00	4.730782e+00
ING5_-_242641483.23-P1P2|ING5_+_242641549.23-P1P2	1.000000e+00	1.210322e+00
CYB5B_-_69458573.23-P1P2|CYB5B_-_69458630.23-P1P2	1.000000e+00	1.828434e+00
GTF2H4_-_30876180.23-P1P2|GTF2H4_-_30876167.23-P1P2	1.000000e+00	1.834394e+00
COMMD7_+_31331213.23-P1P2|COMMD7_+_31331281.23-P1P2	1.000000e+00	1.600679e+00
PGD_+_10459120.23-P1P2|PGD_+_10459169.23-P1P2	1.000000e+00	1.131350e+00
LDLRAD2_+_22138820.23-P1P2|LDLRAD2_-_22138784.23-P1P2	1.000000e+00	1.792576e+00
DDX21_-_70715959.23-P1P2|DDX21_-_70715913.23-P1P2	1.000000e+00	1.509210e+00
NDUFC1_+_140223147.23-P2|NDUFC1_+_140223611.23-P2	1.551253e+00	2.679416e+00
NDUFC1_-_140216941.23-P1|NDUFC1_+_140216887.23-P1	4.487467e-01	8.172567e-01
SUPT4H1_-_56429520.23-P1P2|SUPT4H1_-_56429477.23-P1P2	1.000000e+00	1.895640e+00
CEL_-_135939878.23-P1P2|CEL_-_135939951.23-P1P2	1.000000e+00	1.333247e+00
XPR1_+_180601289.23-P1P2|XPR1_-_180601544.23-P1P2	1.000000e+00	1.139506e+00
ATP5L2_+_43036328.23-ENST00000505920.1|ATP5L2_-_43036335.23-ENST00000505920.1	1.000000e+00	1.849441e+00
RPTOR_+_78519157.23-P1P2|RPTOR_+_78519208.23-P1P2	1.000000e+00	1.919635e+00
MYEOV2_+_241075495.23-P1P2|MYEOV2_-_241075302.23-P1P2	1.000000e+00	1.232532e+00
ZBBX_+_167098062.23-P1P2|ZBBX_+_167098047.23-P1P2	1.000000e+00	1.038609e+00
GALNT16_-_69726908.23-P1P2|GALNT16_+_69727095.23-P1P2	1.000000e+00	1.821561e+00
MTCH1_-_36953921.23-P1P2|MTCH1_-_36953934.23-P1P2	1.000000e+00	1.095170e+00
OTOR_+_16729069.23-P1P2|OTOR_+_16729072.23-P1P2	1.000000e+00	1.923054e+00
POLDIP3_+_43010844.23-P1P2|POLDIP3_+_43010817.23-P1P2	1.000000e+00	1.823041e+00
EP400_+_132434542.23-P1P2|EP400_-_132434629.23-P1P2	1.000000e+00	1.710236e+00
ANKMY1_+_241497155.23-P1P2|ANKMY1_+_241497400.23-P1P2	1.000000e+00	1.205073e+00
IMP4_+_131100464.23-P1P2|IMP4_-_131100512.23-P1P2	1.000000e+00	1.583856e+00
ELP3_-_27950720.23-P1P2|ELP3_-_27950736.23-P1P2	1.000000e+00	1.392641e+00
CTNNBL1_-_36322495.23-P1P2|CTNNBL1_-_36322534.23-P1P2	1.000000e+00	1.320638e+00
PIGG_-_493091.23-P1P2|PIGG_-_493075.23-P1P2	1.000000e+00	1.122470e+00
RTEL1_-_62289757.23-P1P2|RTEL1_+_62289914.23-P1P2	1.000000e+00	1.209881e+00
UBA2_+_34919311.23-P1P2|UBA2_+_34919335.23-P1P2	1.000000e+00	1.294099e+00
SNX18_-_53813609.23-P1P2|SNX18_-_53813621.23-P1P2	1.000000e+00	1.241467e+00
ZHX3_+_39946314.23-P1P2|ZHX3_+_39946310.23-P1P2	1.000000e+00	1.093863e+00
FBXO4_-_41925414.23-P1P2|FBXO4_-_41925499.23-P1P2	1.000000e+00	1.160868e+00
PAK7_+_9819484.23-P1P2|PAK7_+_9819404.23-P1P2	1.000000e+00	1.149029e+00
PIGZ_-_196695660.23-P1P2|PIGZ_+_196695664.23-P1P2	1.000000e+00	1.096477e+00
TLE6_+_2977592.23-P1P2|TLE6_+_2977601.23-P1P2	1.000000e+00	1.198999e+00
STK19_+_31940153.23-P1P2|STK19_+_31940392.23-P1P2	1.000000e+00	1.407113e+00
IMPG1_-_76782346.23-P1P2|IMPG1_-_76782330.23-P1P2	1.000000e+00	1.394551e+00
INPP5F_+_121485648.23-ENST00000361976.2|INPP5F_+_121485591.23-ENST00000361976.2	1.000000e+00	1.155085e+00
DNAJC9_-_75006969.23-P1P2|DNAJC9_+_75007004.23-P1P2	1.000000e+00	1.676226e+00
SKIV2L2_+_54603620.23-P1P2|SKIV2L2_-_54603901.23-P1P2	1.000000e+00	1.772213e+00
ZNF695_-_247171300.23-ENST00000339986.7|ZNF695_-_247171378.23-ENST00000339986.7	1.000000e+00	1.542987e+00
LGI2_+_25032569.23-P1P2|LGI2_+_25032554.23-P1P2	1.000000e+00	1.527878e+00
EHD1_+_64646068.23-P1P2|EHD1_-_64646055.23-P1P2	1.000000e+00	1.850855e+00
GPR97_+_57702253.23-P1P2|GPR97_+_57702297.23-P1P2	1.000000e+00	1.280484e+00
CST1_+_23731419.23-P1P2|CST1_-_23731413.23-P1P2	1.000000e+00	1.281079e+00
TGFBR2_-_30648014.23-P1P2|TGFBR2_+_30648131.23-P1P2	1.000000e+00	1.099892e+00
ANKHD1-EIF4EBP3_+_139781466.23-P1P2|ANKHD1-EIF4EBP3_-_139781454.23-P1P2	1.000000e+00	1.102357e+00
NUB1_-_151038835.23-P1P2|NUB1_+_151038885.23-P1P2	1.000000e+00	1.151495e+00
SLC1A7_+_53608281.23-P1P2|SLC1A7_-_53608290.23-P1P2	1.000000e+00	1.161345e+00
ARF1_-_228270444.23-P1P2|ARF1_-_228270479.23-P1P2	1.000000e+00	1.226268e+00
WNT16_-_120969137.23-P1P2|WNT16_-_120969084.23-P1P2	1.000000e+00	1.217768e+00
LLGL1_-_18128956.23-P1P2|LLGL1_-_18129172.23-P1P2	1.000000e+00	1.099665e+00
ARHGAP11B_-_30918382.23-P1P2|ARHGAP11B_-_30918429.23-P1P2	1.000000e+00	1.140820e+00
NDUFAF5_+_13765753.23-P1P2|NDUFAF5_+_13766054.23-P1P2	1.000000e+00	1.477257e+00
TRPC3_-_122872645.23-P1P2|TRPC3_+_122872699.23-P1P2	1.000000e+00	1.307657e+00
ACBD7_+_15130776.23-P1P2|ACBD7_+_15130765.23-P1P2	1.000000e+00	1.819488e+00
SMIM8_-_88032350.23-P1P2|SMIM8_-_88032360.23-P1P2	1.000000e+00	1.603734e+00
TSGA10_+_99757903.23-P1P2|TSGA10_-_99757635.23-P1P2	1.000000e+00	1.677544e+00
C17orf59_+_8093421.23-P1P2|C17orf59_-_8093471.23-P1P2	1.000000e+00	1.346969e+00
PTER_-_16479021.23-P1P2|PTER_+_16479040.23-P1P2	1.000000e+00	1.485300e+00
TMEM67_-_94767351.23-P1P2|TMEM67_-_94767160.23-P1P2	1.000000e+00	1.595465e+00
DLL4_-_41221614.23-P1P2|DLL4_+_41221594.23-P1P2	1.000000e+00	1.284322e+00
TMEM50B_-_34852137.23-P1P2|TMEM50B_+_34852204.23-P1P2	1.000000e+00	1.119673e+00
SNAPIN_+_153631238.23-P1P2|SNAPIN_-_153631252.23-P1P2	1.000000e+00	1.368488e+00
NIT1_+_161087924.23-P1P2|NIT1_-_161087936.23-P1P2	1.000000e+00	1.151280e+00
SNAP29_+_21213372.23-P1P2|SNAP29_-_21213356.23-P1P2	1.000000e+00	1.104301e+00
NLRC3_+_3627292.23-P1P2|NLRC3_+_3627392.23-P1P2	1.000000e+00	1.929053e+00
NUP85_-_73201818.23-P1P2|NUP85_-_73201846.23-P1P2	1.000000e+00	1.757129e+00
LHFPL2_-_77944501.23-P1P2|LHFPL2_-_77944519.23-P1P2	1.000000e+00	1.189255e+00
ZBTB44_+_130184309.23-P1P2|ZBTB44_+_130184433.23-P1P2	1.000000e+00	1.328632e+00
FAM83H_+_144815733.23-P1P2|FAM83H_-_144815918.23-P1P2	1.000000e+00	1.197218e+00
HEBP1_+_13152751.23-P1P2|HEBP1_-_13153127.23-P1P2	1.000000e+00	1.320324e+00
C7orf33_+_148287914.23-P1P2|C7orf33_+_148287870.23-P1P2	1.000000e+00	1.161415e+00
VAT1L_+_77822498.23-P1P2|VAT1L_+_77822932.23-P1P2	1.000000e+00	1.296097e+00
C11orf35_+_560790.23-P1P2|C11orf35_+_560681.23-P1P2	1.000000e+00	1.108670e+00
YIPF4_+_32503217.23-P1P2|YIPF4_+_32503128.23-P1P2	1.000000e+00	1.235322e+00
FGD1_-_54521977.23-P1P2|FGD1_-_54521962.23-P1P2	1.000000e+00	1.267316e+00
FAM213A_+_82168311.23-P1|FAM213A_-_82168390.23-P1	1.876669e+00	3.809074e+00
FAM213A_-_82173632.23-P2|FAM213A_+_82173646.23-P2	1.233314e-01	1.747907e-01
WNT9A_+_228135576.23-P1P2|WNT9A_+_228135606.23-P1P2	1.000000e+00	1.850391e+00
MGARP_-_140201303.23-P1P2|MGARP_+_140201324.23-P1P2	1.000000e+00	1.699331e+00
